Year,Location,Competition,Round,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Time,Time Behind,% Behind Winner,Faults,Competition ID,Athlete ID
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,64,68,Matthew VAN HEERDEN,VAN HEERDEN,Matthew,RSA,59.48,8.86,117.50%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Matthew VAN HEERDEN
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,65,11,Jakob SAVLI,SAVLI,Jakob,SLO,59.51,8.89,117.56%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Jakob SAVLI
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,66,74,Gustaf FIANDER,FIANDER,Gustaf,SWE,59.59,8.97,117.72%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Gustaf FIANDER
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,67,40,Fernando REINOSO,REINOSO,Fernando,MEX,59.84,9.22,118.21%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Fernando REINOSO
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,68,36,Michal CIAGLO,CIAGLO,Michal,POL,60.11,9.49,118.75%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Michal CIAGLO
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,69,82,Pedro MARTINS,MARTINS,Pedro,POR,60.11,9.49,118.75%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Pedro MARTINS
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,70,57,Moorim PARK,PARK,Moorim,KOR,60.12,9.5,118.77%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Moorim PARK
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,71,58,Carl FIANDER,FIANDER,Carl,SWE,61.1,10.48,120.70%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Carl FIANDER
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,72,75,Brayden RAW,RAW,Brayden,RSA,61.25,10.63,121.00%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Brayden RAW
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,73,32,Lachlan FARADAY,FARADAY,Lachlan,CAN,61.29,10.67,121.08%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Lachlan FARADAY
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,74,73,Martins MACIJAUSKS,MACIJAUSKS,Martins,LAT,61.3,10.68,121.10%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Martins MACIJAUSKS
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,75,31,Isaac ZIMMERMAN,ZIMMERMAN,Isaac,CAN,61.37,10.75,121.24%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Isaac ZIMMERMAN
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,76,69,Sergei ANTONOV,ANTONOV,Sergei,KAZ,62.35,11.73,123.17%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Sergei ANTONOV
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,77,55,Noah WILHELMER,WILHELMER,Noah,AUT,63.68,13.06,125.80%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Noah WILHELMER
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,78,49,Pradhyumna Singh RATHOD,RATHOD,Pradhyumna Singh,IND,65.83,15.21,130.05%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Pradhyumna Singh RATHOD
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,79,83,Mustafa PARLAK,PARLAK,Mustafa,TUR,69.1,18.48,136.51%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Mustafa PARLAK
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,80,81,Chonlasit PHUTTRAKSA,PHUTTRAKSA,Chonlasit,THA,75.89,25.27,149.92%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Chonlasit PHUTTRAKSA
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,81,29,Enrico DIETZ,DIETZ,Enrico,GER,53.41,2.79,105.51%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Enrico DIETZ
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,82,62,Edward MCDONALD,MCDONALD,Edward,GBR,58.19,7.57,114.95%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Edward MCDONALD
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,83,72,Gael ETTWILLER,ETTWILLER,Gael,LUX,58.64,8.02,115.84%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Gael ETTWILLER
2025,Foix,U23 World Championships,Time Trial,Time Trial,MCSLX,84,76,Fu-Hua CHANG,CHANG,Fu-Hua,TPE,66.91,16.29,132.18%,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Fu-Hua CHANG
2025,Foix,U23 World Championships,Brackets,Final,WCSLX,1,,Doriane DELASSUS,DELASSUS,Doriane,FRA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Doriane DELASSUS
2025,Foix,U23 World Championships,Brackets,Final,WCSLX,2,,Lois LEAVER,LEAVER,Lois,GBR,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Lois LEAVER
2025,Foix,U23 World Championships,Brackets,Final,WCSLX,3,,Katerina BEKOVA,BEKOVA,Katerina,CZE,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Katerina BEKOVA
2025,Foix,U23 World Championships,Brackets,Final,WCSLX,4,,Evy LEIBFARTH,LEIBFARTH,Evy,USA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Evy LEIBFARTH
2025,Foix,U23 World Championships,Brackets,Semi-Final,WCSLX,5,,Haizea SEGURA,SEGURA,Haizea,ESP,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Haizea SEGURA
2025,Foix,U23 World Championships,Brackets,Semi-Final,WCSLX,6,,Marcella ALTMAN,ALTMAN,Marcella,USA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Marcella ALTMAN
2025,Foix,U23 World Championships,Brackets,Semi-Final,WCSLX,7,,Tereza KNEBLOVA,KNEBLOVA,Tereza,CZE,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Tereza KNEBLOVA
2025,Foix,U23 World Championships,Brackets,Semi-Final,WCSLX,8,,Lucia PISTONI,PISTONI,Lucia,ITA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Lucia PISTONI
2025,Foix,U23 World Championships,Brackets,Quarter-Final,WCSLX,9,,Eva Alina HOCEVAR,HOCEVAR,Eva Alina,SLO,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Eva Alina HOCEVAR
2025,Foix,U23 World Championships,Brackets,Quarter-Final,WCSLX,10,,Antonia PLOCHMANN,PLOCHMANN,Antonia,GER,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Antonia PLOCHMANN
2025,Foix,U23 World Championships,Brackets,Quarter-Final,WCSLX,11,,Naja PINTERIC,PINTERIC,Naja,SLO,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Naja PINTERIC
2025,Foix,U23 World Championships,Brackets,Quarter-Final,WCSLX,12,,Svenja MATTI,MATTI,Svenja,SUI,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Svenja MATTI
2025,Foix,U23 World Championships,Brackets,Quarter-Final,WCSLX,13,,Olga SAMKOVA,SAMKOVA,Olga,CZE,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Olga SAMKOVA
2025,Foix,U23 World Championships,Brackets,Quarter-Final,WCSLX,14,,Taisiia LOGACHEVA,LOGACHEVA,Taisiia,AIN,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Taisiia LOGACHEVA
2025,Foix,U23 World Championships,Brackets,Quarter-Final,WCSLX,15,,Marina NOVYSH,NOVYSH,Marina,AIN,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Marina NOVYSH
2025,Foix,U23 World Championships,Brackets,Quarter-Final,WCSLX,16,,Georgia O'CALLAGHAN,O'CALLAGHAN,Georgia,AUS,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Georgia O'CALLAGHAN
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,17,,Emma VUITTON,VUITTON,Emma,FRA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Emma VUITTON
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,18,,Leire GONI,GONI,Leire,ESP,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Leire GONI
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,19,,Macy KANG,KANG,Macy,GBR,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Macy KANG
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,20,,Oleksandra HORLOVA,HORLOVA,Oleksandra,UKR,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Oleksandra HORLOVA
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,21,,Perrine JOUBERT,JOUBERT,Perrine,FRA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Perrine JOUBERT
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,22,,Ivana CHLEBOVA,CHLEBOVA,Ivana,SVK,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Ivana CHLEBOVA
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,23,,Fia BUETIKOFER,BUETIKOFER,Fia,SUI,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Fia BUETIKOFER
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,24,,Laura PLATA,PLATA,Laura,COL,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Laura PLATA
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,25,,Zuzana PANKOVA,PANKOVA,Zuzana,SVK,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Zuzana PANKOVA
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,26,,Dominika BRZESKA,BRZESKA,Dominika,POL,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Dominika BRZESKA
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,27,,Paulina PIRRO,PIRRO,Paulina,GER,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Paulina PIRRO
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,28,,Charlotte WILD,WILD,Charlotte,GER,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Charlotte WILD
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,29,,Angelina MAKACHEVA,MAKACHEVA,Angelina,AIN,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Angelina MAKACHEVA
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,30,,Beatrice OLSON,OLSON,Beatrice,CAN,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Beatrice OLSON
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,31,,Jana PLANES,PLANES,Jana,ESP,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Jana PLANES
2025,Foix,U23 World Championships,Brackets,Heats,WCSLX,32,,Ria SRIBAR,SRIBAR,Ria,USA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships WCSLX Ria SRIBAR
2025,Foix,Junior World Championships,Brackets,Final,MCSLX,1,,Ziga Lin HOCEVAR,HOCEVAR,Ziga Lin,SLO,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Ziga Lin HOCEVAR
2025,Foix,Junior World Championships,Brackets,Final,MCSLX,2,,Oier DIAZ,DIAZ,Oier,ESP,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Oier DIAZ
2025,Foix,Junior World Championships,Brackets,Final,MCSLX,3,,Faust CLOTET JUANMARTI,CLOTET JUANMARTI,Faust,ESP,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Faust CLOTET JUANMARTI
2025,Foix,Junior World Championships,Brackets,Final,MCSLX,4,,Martin PANZER,PANZER,Martin,CZE,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Martin PANZER
2025,Foix,Junior World Championships,Brackets,Semi-Final,MCSLX,5,,Kilian KAEDING,KAEDING,Kilian,GER,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Kilian KAEDING
2025,Foix,Junior World Championships,Brackets,Semi-Final,MCSLX,7,,Gwion WILLIAMS,WILLIAMS,Gwion,GBR,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Gwion WILLIAMS
2025,Foix,Junior World Championships,Brackets,Semi-Final,MCSLX,8,,Michal KOPECEK,KOPECEK,Michal,CZE,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Michal KOPECEK
2025,Foix,Junior World Championships,Brackets,Quarter-Final,MCSLX,9,,Titouan ESTANGUET,ESTANGUET,Titouan,FRA,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Titouan ESTANGUET
2025,Foix,Junior World Championships,Brackets,Quarter-Final,MCSLX,10,,Harry KIRBY,KIRBY,Harry,GBR,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Harry KIRBY
2025,Foix,Junior World Championships,Brackets,Quarter-Final,MCSLX,11,,Kalle NEUMANN,NEUMANN,Kalle,GER,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Kalle NEUMANN
2025,Foix,Junior World Championships,Brackets,Quarter-Final,MCSLX,12,,Marek KULCZYCKI,KULCZYCKI,Marek,POL,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Marek KULCZYCKI
2025,Foix,Junior World Championships,Brackets,Quarter-Final,MCSLX,13,,Arik BUETIKOFER,BUETIKOFER,Arik,SUI,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Arik BUETIKOFER
2025,Foix,Junior World Championships,Brackets,Quarter-Final,MCSLX,14,,Jayden PARKER,PARKER,Jayden,NZL,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Jayden PARKER
2025,Foix,Junior World Championships,Brackets,Quarter-Final,MCSLX,15,,Paul LEHNER,LEHNER,Paul,GER,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Paul LEHNER
2025,Foix,Junior World Championships,Brackets,Quarter-Final,MCSLX,16,,David SKUBIK,SKUBIK,David,SVK,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX David SKUBIK
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,17,,Arkhyp KRACHKO,KRACHKO,Arkhyp,UKR,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Arkhyp KRACHKO
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,18,,Tao PETIT,PETIT,Tao,FRA,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Tao PETIT
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,19,,Nil CHECA BARO,CHECA BARO,Nil,AND,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Nil CHECA BARO
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,20,,Tyler GEVAERT,GEVAERT,Tyler,CAN,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Tyler GEVAERT
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,21,,Dominic THOMAS,THOMAS,Dominic,GBR,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Dominic THOMAS
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,23,,Rostyslav MATVIIENKO,MATVIIENKO,Rostyslav,UKR,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Rostyslav MATVIIENKO
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,24,,Keisaku KODA,KODA,Keisaku,JPN,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Keisaku KODA
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,25,,Clement DAVY,DAVY,Clement,FRA,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Clement DAVY
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,26,,Nicola PISTONI,PISTONI,Nicola,ITA,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Nicola PISTONI
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,27,,Martin VENETIANER,VENETIANER,Martin,SVK,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Martin VENETIANER
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,28,,Sevan BILLAUT,BILLAUT,Sevan,AUS,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Sevan BILLAUT
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,29,,Marek PETRIK,PETRIK,Marek,CZE,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Marek PETRIK
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,30,,Jernej KRAMER,KRAMER,Jernej,SLO,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Jernej KRAMER
2025,Foix,Junior World Championships,Brackets,Heats,MCSLX,31,,Afonso PINHEIRO,PINHEIRO,Afonso,POR,,,,,2025 Foix Junior World Championships,2025 Foix Junior World Championships MCSLX Afonso PINHEIRO
2025,Foix,U23 World Championships,Brackets,Final,MCSLX,1,,Nicholas COLLIER,COLLIER,Nicholas,NZL,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Nicholas COLLIER
2025,Foix,U23 World Championships,Brackets,Final,MCSLX,2,,Titouan CASTRYCK,CASTRYCK,Titouan,FRA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Titouan CASTRYCK
2025,Foix,U23 World Championships,Brackets,Final,MCSLX,3,,Xabier FERRAZZI,FERRAZZI,Xabier,ITA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Xabier FERRAZZI
2025,Foix,U23 World Championships,Brackets,Final,MCSLX,4,,Gino BENINI,BENINI,Gino,FRA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Gino BENINI
2025,Foix,U23 World Championships,Brackets,Semi-Final,MCSLX,5,,Sam LEAVER,LEAVER,Sam,GBR,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Sam LEAVER
2025,Foix,U23 World Championships,Brackets,Semi-Final,MCSLX,6,,Patrick GUTKNECHT,GUTKNECHT,Patrick,SUI,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Patrick GUTKNECHT
2025,Foix,U23 World Championships,Brackets,Semi-Final,MCSLX,7,,Tadeusz KUCHNO,KUCHNO,Tadeusz,POL,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Tadeusz KUCHNO
2025,Foix,U23 World Championships,Brackets,Semi-Final,MCSLX,8,,Oleksandr FEDORENKO,FEDORENKO,Oleksandr,UKR,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Oleksandr FEDORENKO
2025,Foix,U23 World Championships,Brackets,Quarter-Final,MCSLX,9,,Matyas NOVAK,NOVAK,Matyas,CZE,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Matyas NOVAK
2025,Foix,U23 World Championships,Brackets,Quarter-Final,MCSLX,10,,Thomas MAYER,MAYER,Thomas,GBR,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Thomas MAYER
2025,Foix,U23 World Championships,Brackets,Quarter-Final,MCSLX,11,,Ivan KOZLOV,KOZLOV,Ivan,AIN,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Ivan KOZLOV
2025,Foix,U23 World Championships,Brackets,Quarter-Final,MCSLX,12,,Koki KITAMURA,KITAMURA,Koki,JPN,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Koki KITAMURA
2025,Foix,U23 World Championships,Brackets,Quarter-Final,MCSLX,13,,Jakub KREJCI,KREJCI,Jakub,CZE,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Jakub KREJCI
2025,Foix,U23 World Championships,Brackets,Quarter-Final,MCSLX,14,,Martin CORNU,CORNU,Martin,FRA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Martin CORNU
2025,Foix,U23 World Championships,Brackets,Quarter-Final,MCSLX,15,,Alex BALDONI,BALDONI,Alex,CAN,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Alex BALDONI
2025,Foix,U23 World Championships,Brackets,Quarter-Final,MCSLX,16,,Egor SMIRNOV,SMIRNOV,Egor,AIN,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Egor SMIRNOV
2025,Foix,U23 World Championships,Brackets,Heats,MCSLX,17,,Merle LONG,LONG,Merle,AUS,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Merle LONG
2025,Foix,U23 World Championships,Brackets,Heats,MCSLX,18,,Kyler James LONG,LONG,Kyler James,USA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Kyler James LONG
2025,Foix,U23 World Championships,Brackets,Heats,MCSLX,19,,Dominic CURTIN,CURTIN,Dominic,AUS,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Dominic CURTIN
2025,Foix,U23 World Championships,Brackets,Heats,MCSLX,20,,Kaelin FRIEDENSON,FRIEDENSON,Kaelin,USA,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Kaelin FRIEDENSON
2025,Foix,U23 World Championships,Brackets,Heats,MCSLX,21,,Martin RUDORFER,RUDORFER,Martin,CZE,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Martin RUDORFER
2025,Foix,U23 World Championships,Brackets,Heats,MCSLX,22,,Jan LOCNIKAR,LOCNIKAR,Jan,SLO,,,,,2025 Foix U23 World Championships,2025 Foix U23 World Championships MCSLX Jan LOCNIKAR
