Year,Competition,Location,Class,Phase,Rank,Athlete Name,Nation,Raw Time,Total Penalties,Total Time,,,
2023,Penrith Open,Penrith,C1W,Heat 1,11,Georgia O'CALLAGHAN,AUS,116.57,60,176.57,,,
2023,Penrith Open,Penrith,C1W,Heat 1,12,Codie DAVIDSON,AUS,166.63,56,222.63,,,
2023,Penrith Open,Penrith,C1W,Heat 1,13,Emily HOGBIN BOURNE,AUS,153.42,452,605.42,,,
2023,Penrith Open,Penrith,K1M,Heat 1,1,Lucien DELFOUR,AUS,82.85,0,82.85,,,
2023,Penrith Open,Penrith,K1M,Heat 1,2,Angus THOMPSON,AUS,83.54,0,83.54,,,
2023,Penrith Open,Penrith,K1M,Heat 1,3,Mathieu BIAZIZZO,FRA,84.07,0,84.07,,,
2023,Penrith Open,Penrith,K1M,Heat 1,4,Benjamin POPE,AUS,83.63,2,85.63,,,
2023,Penrith Open,Penrith,K1M,Heat 1,5,Finn BUTCHER,NZL,84.21,2,86.21,,,
2023,Penrith Open,Penrith,K1M,Heat 1,6,Timothy ANDERSON,AUS,86.57,0,86.57,,,
2023,Penrith Open,Penrith,K1M,Heat 1,7,Yuuki TANAKA,JPN,87.2,0,87.2,,,
2023,Penrith Open,Penrith,K1M,Heat 1,8,Noel HENDRICK,IRL,85.24,2,87.24,,,
2023,Penrith Open,Penrith,K1M,Heat 1,9,Sebastian MONTALTO,AUS,85.82,2,87.82,,,
2023,Penrith Open,Penrith,K1M,Heat 1,10,Mathis SOUDI,MAR,87.98,0,87.98,,,
2023,Penrith Open,Penrith,K1M,Heat 1,11,Yusuke MUTO,JPN,86.84,2,88.84,,,
2023,Penrith Open,Penrith,K1M,Heat 1,12,Dominic CURTIN,AUS,90.4,0,90.4,,,
2023,Penrith Open,Penrith,K1M,Heat 1,13,Joshua JOSEPH,USA,89.47,2,91.47,,,
2023,Penrith Open,Penrith,K1M,Heat 1,14,Merle LONG,AUS,90.98,2,92.98,,,
2023,Penrith Open,Penrith,K1M,Heat 1,15,Joshua MONTALTO,AUS,91.19,2,93.19,,,
2023,Penrith Open,Penrith,K1M,Heat 1,16,James STAMP,AUS,91.37,2,93.37,,,
2023,Penrith Open,Penrith,K1M,Heat 1,17,Callan GRADY,AUS,91.52,2,93.52,,,
2023,Penrith Open,Penrith,K1M,Heat 1,18,Daniel WATKINS,AUS,92.14,2,94.14,,,
2023,Penrith Open,Penrith,K1M,Heat 1,18,Hamish DALZIEL,AUS,92.14,2,94.14,,,
2023,Penrith Open,Penrith,K1M,Heat 1,20,Tristan CARTER,AUS,94.64,0,94.64,,,
2023,Penrith Open,Penrith,K1M,Heat 1,21,Mark CROSBEE,AUS,92.68,2,94.68,,,
2023,Penrith Open,Penrith,K1M,Heat 1,22,Yu MISHIMA,JPN,95.2,2,97.2,,,
2023,Penrith Open,Penrith,K1M,Heat 1,23,Masaya TAKIGUCHI,JPN,95.34,2,97.34,,,
2023,Penrith Open,Penrith,K1M,Heat 1,24,Hunter FLORISSON,AUS,97.12,2,99.12,,,
2023,Penrith Open,Penrith,K1M,Heat 1,25,Riley GALEA,AUS,95.95,4,99.95,,,
2023,Penrith Open,Penrith,K1M,Heat 1,26,Kyler James LONG,USA,96.15,4,100.15,,,
2023,Penrith Open,Penrith,K1M,Heat 1,27,Ryota IMAGAWA,JPN,98.26,2,100.26,,,
2023,Penrith Open,Penrith,K1M,Heat 1,28,Tatsuki ITO,JPN,97.96,4,101.96,,,
2023,Penrith Open,Penrith,K1M,Heat 1,29,Charlie SHAMIEH,AUS,102.51,0,102.51,,,
2023,Penrith Open,Penrith,K1M,Heat 1,30,Anton KING,AUS,106.53,0,106.53,,,
2023,Penrith Open,Penrith,K1M,Heat 1,31,Andrew STAMP,AUS,106.29,2,108.29,,,
2023,Penrith Open,Penrith,K1M,Heat 1,32,Robert MCCONNELL,AUS,108.96,4,112.96,,,
2023,Penrith Open,Penrith,K1M,Heat 1,33,Joshua JORDAN,AUS,113.45,8,121.45,,,
2023,Penrith Open,Penrith,K1M,Heat 1,34,Ewan MACKIE,AUS,122.18,4,126.18,,,
2023,Penrith Open,Penrith,K1M,Heat 1,35,Kosuke SAITO,JPN,89.84,54,143.84,,,
2023,Penrith Open,Penrith,K1M,Heat 1,36,Daisuke NESHIME,JPN,93.89,52,145.89,,,
2023,Penrith Open,Penrith,K1M,Heat 1,37,Myles FORD,AUS,102.39,50,152.39,,,
2023,Penrith Open,Penrith,K1M,Heat 1,38,Chris RUNTING,AUS,132.37,54,186.37,,,
2023,Penrith Open,Penrith,K1M,Heat 1,39,Steven MOLINO,AUS,168.68,56,224.68,,,
2023,Penrith Open,Penrith,K1W,Heat 1,1,Camille PRIGENT,FRA,90.7,0,90.7,,,
2023,Penrith Open,Penrith,K1W,Heat 1,2,Noemie FOX,AUS,91.78,0,91.78,,,
2023,Penrith Open,Penrith,K1W,Heat 1,3,Luuka JONES,NZL,92.56,0,92.56,,,
2023,Penrith Open,Penrith,K1W,Heat 1,4,Jessica FOX,AUS,91.24,2,93.24,,,
2023,Penrith Open,Penrith,K1W,Heat 1,5,Evy LEIBFARTH,USA,92.43,2,94.43,,,
2023,Penrith Open,Penrith,K1W,Heat 1,6,Marjorie DELASSUS,FRA,93.32,2,95.32,,,
2023,Penrith Open,Penrith,K1W,Heat 1,7,Aki YAZAWA,JPN,98.19,2,100.19,,,
2023,Penrith Open,Penrith,K1W,Heat 1,8,Madison CORCORAN,IRL,100.74,0,100.74,,,
2023,Penrith Open,Penrith,K1W,Heat 1,9,Georgia O'CALLAGHAN,AUS,101.3,2,103.3,,,
2023,Penrith Open,Penrith,K1W,Heat 1,10,Courtney WILLIAMS,NZL,100.28,6,106.28,,,
2023,Penrith Open,Penrith,K1W,Heat 1,11,Teruka MIYAKODA,JPN,108.09,0,108.09,,,
2023,Penrith Open,Penrith,K1W,Heat 1,12,Georgia RANKIN,AUS,106.12,2,108.12,,,
2023,Penrith Open,Penrith,K1W,Heat 1,13,Kurumi ITO,JPN,106.31,2,108.31,,,
2023,Penrith Open,Penrith,K1W,Heat 1,14,Alicia BERRYMAN,AUS,110.26,0,110.26,,,
2023,Penrith Open,Penrith,K1W,Heat 1,15,Georgina COLLIN,AUS,109.45,2,111.45,,,
2023,Penrith Open,Penrith,K1W,Heat 1,16,Mine ONOZAWA,JPN,113.12,0,113.12,,,
2023,Penrith Open,Penrith,K1W,Heat 1,17,Codie DAVIDSON,AUS,113.54,0,113.54,,,
2023,Penrith Open,Penrith,K1W,Heat 1,18,Abby COLLINS,AUS,110.97,6,116.97,,,
2023,Penrith Open,Penrith,K1W,Heat 1,19,Naho FUJII,JPN,115.21,4,119.21,,,
2023,Penrith Open,Penrith,K1W,Heat 1,20,Sarah CROSBEE,AUS,124.06,0,124.06,,,
2023,Penrith Open,Penrith,K1W,Heat 1,21,Momoka NAGASU,JPN,129.24,2,131.24,,,
2023,Penrith Open,Penrith,K1W,Heat 1,22,Ada MACKIE,AUS,131.52,2,133.52,,,
2023,Penrith Open,Penrith,K1W,Heat 1,23,Sara Timea SEPRENYI,HUN,130.79,6,136.79,,,
2023,Penrith Open,Penrith,K1W,Heat 1,24,Kurumi TOMISAWA,JPN,131.28,6,137.28,,,
2023,Penrith Open,Penrith,K1W,Heat 1,25,Satsuki YOSHIKAWA,JPN,138.98,4,142.98,,,
2023,Penrith Open,Penrith,K1W,Heat 1,26,Kate ECKHARDT,AUS,94.42,50,144.42,,,
2023,Penrith Open,Penrith,K1W,Heat 1,27,Claire CLEMENTS,AUS,145.08,4,149.08,,,
2023,Penrith Open,Penrith,K1W,Heat 1,28,Chantal BRONKHORST,RSA,200.83,58,258.83,,,
2023,Penrith Open,Penrith,C1M,Heat 1,1,Takuya HANEDA,JPN,92.68,2,94.68,,,
2023,Penrith Open,Penrith,C1M,Heat 1,2,Shota SASAKI,JPN,94.8,0,94.8,,,
2023,Penrith Open,Penrith,C1M,Heat 1,3,Oliver PUCHNER,NZL,93.11,4,97.11,,,
2023,Penrith Open,Penrith,C1M,Heat 1,4,Declan ELLIS,AUS,96.02,2,98.02,,,
2023,Penrith Open,Penrith,C1M,Heat 1,5,Shota SAITO,JPN,100.33,0,100.33,,,
2023,Penrith Open,Penrith,C1M,Heat 1,6,Dominic CURTIN,AUS,97.65,6,103.65,,,
2023,Penrith Open,Penrith,C1M,Heat 1,7,Archie NELSON,AUS,102.19,4,106.19,,,
2023,Penrith Open,Penrith,C1M,Heat 1,8,Daniel SHAMIEH,AUS,104.95,2,106.95,,,
2023,Penrith Open,Penrith,C1M,Heat 1,9,George PANKHURST,AUS,104.68,4,108.68,,,
2023,Penrith Open,Penrith,C1M,Heat 1,10,Tren LONG,USA,107.69,2,109.69,,,
2023,Penrith Open,Penrith,C1M,Heat 1,11,Hunter FLORISSON,AUS,101.75,8,109.75,,,
2023,Penrith Open,Penrith,C1M,Heat 1,12,Ewan MACKIE,AUS,108.4,4,112.4,,,
2023,Penrith Open,Penrith,C1M,Heat 1,13,Keigo YAMAMOTO,JPN,106.71,6,112.71,,,
2023,Penrith Open,Penrith,C1M,Heat 1,14,Myles FORD,AUS,108.42,8,116.42,,,
2023,Penrith Open,Penrith,C1M,Heat 1,15,Richard MERJAN,LBN,123.94,10,133.94,,,
2023,Penrith Open,Penrith,C1M,Heat 1,16,Hamish DALZIEL,AUS,129.5,8,137.5,,,
2023,Penrith Open,Penrith,C1M,Heat 1,17,Joshua JORDAN,AUS,132.43,10,142.43,,,
2023,Penrith Open,Penrith,C1W,Heat 1,1,Codie DAVIDSON,AUS,143.34,8,151.34,,,
2023,Penrith Open,Penrith,C1W,Heat 1,2,Georgia O'CALLAGHAN,AUS,155.31,4,159.31,,,
2023,Penrith Open,Penrith,C1W,Heat 1,3,Claire CLEMENTS,AUS,149.98,108,257.98,,,
2023,Penrith Open,Penrith,C1W,Heat 1,4,Emily HOGBIN BOURNE,AUS,256.73,60,316.73,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,1,Yusuke MUTO,JPN,85.35,0,85.35,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,2,Joshua JOSEPH,USA,87.61,0,87.61,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,3,Mark CROSBEE,AUS,87.99,2,89.99,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,4,Dominic CURTIN,AUS,89.89,2,91.89,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,5,Kosuke SAITO,JPN,88.53,4,92.53,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,6,Hamish DALZIEL,AUS,92.64,0,92.64,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,7,Tristan CARTER,AUS,91.7,2,93.7,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,8,Yu MISHIMA,JPN,93.78,0,93.78,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,9,Tatsuki ITO,JPN,92.18,2,94.18,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,10,Joshua MONTALTO,AUS,92.01,4,96.01,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,11,Daniel WATKINS,AUS,95.62,2,97.62,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,12,Masaya TAKIGUCHI,JPN,95.85,2,97.85,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,13,Kyler James LONG,USA,95.88,2,97.88,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,14,Merle LONG,AUS,91.91,6,97.91,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,15,James STAMP,AUS,94.7,4,98.7,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,16,Hunter FLORISSON,AUS,95.15,4,99.15,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,17,Daisuke NESHIME,JPN,97.59,4,101.59,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,18,Ryota IMAGAWA,JPN,102.61,2,104.61,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,19,Anton KING,AUS,103.58,2,105.58,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,20,Myles FORD,AUS,104.99,6,110.99,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,21,Robert MCCONNELL,AUS,112.54,4,116.54,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,22,Ewan MACKIE,AUS,109.73,10,119.73,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,23,Chris RUNTING,AUS,146.01,10,156.01,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,24,Charlie SHAMIEH,AUS,104.9,54,158.9,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,25,Riley GALEA,AUS,89.41,106,195.41,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,26,Joshua JORDAN,AUS,132.61,100,232.61,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,27,Michael LAU,AUS,227.79,60,287.79,,,
2023,Penrith Open,Penrith,K1M,Semi-Final B,28,Steven MOLINO,AUS,175.04,160,335.04,,,
2023,Penrith Open,Penrith,K1W,Heat 1,1,Georgina COLLIN,AUS,95.57,0,95.57,,,
2023,Penrith Open,Penrith,K1W,Heat 1,2,Kate ECKHARDT,AUS,95.28,2,97.28,,,
2023,Penrith Open,Penrith,K1W,Heat 1,3,Georgia RANKIN,AUS,110.19,0,110.19,,,
2023,Penrith Open,Penrith,K1W,Heat 1,4,Codie DAVIDSON,AUS,107.52,4,111.52,,,
2023,Penrith Open,Penrith,K1W,Heat 1,5,Kurumi ITO,JPN,107.63,6,113.63,,,
2023,Penrith Open,Penrith,K1W,Heat 1,6,Abby COLLINS,AUS,113.83,2,115.83,,,
2023,Penrith Open,Penrith,K1W,Heat 1,7,Sara Timea SEPRENYI,HUN,116.74,2,118.74,,,
2023,Penrith Open,Penrith,K1W,Heat 1,8,Sarah CROSBEE,AUS,117.56,2,119.56,,,
2023,Penrith Open,Penrith,K1W,Heat 1,9,Teruka MIYAKODA,JPN,121.15,2,123.15,,,
2023,Penrith Open,Penrith,K1W,Heat 1,10,Satsuki YOSHIKAWA,JPN,123.6,2,125.6,,,
2023,Penrith Open,Penrith,K1W,Heat 1,11,Momoka NAGASU,JPN,118.58,8,126.58,,,
2023,Penrith Open,Penrith,K1W,Heat 1,12,Claire CLEMENTS,AUS,121.71,6,127.71,,,
2023,Penrith Open,Penrith,K1W,Heat 1,13,Kurumi TOMISAWA,JPN,120.36,8,128.36,,,
2023,Penrith Open,Penrith,K1W,Heat 1,14,Naho FUJII,JPN,129.9,10,139.9,,,
2023,Penrith Open,Penrith,K1W,Heat 1,15,Alicia BERRYMAN,AUS,111.99,50,161.99,,,
2023,Penrith Open,Penrith,K1W,Heat 1,16,Emily HOGBIN BOURNE,AUS,161.96,6,167.96,,,
2023,Penrith Open,Penrith,K1W,Heat 1,17,Mine ONOZAWA,JPN,177.97,52,229.97,,,
2023,Penrith Open,Penrith,K1W,Heat 1,18,Ada MACKIE,AUS,146.01,100,246.01,,,
2023,Penrith Open,Penrith,K1W,Heat 1,19,Chantal BRONKHORST,RSA,218.14,112,330.14,,,
2023,Penrith Open,Penrith,C1M,Final,1,Brodie CRAWFORD,AUS,88.21,0,88.21,,,
2023,Penrith Open,Penrith,C1M,Final,2,Jake COCHRANE,IRL,87.29,2,89.29,,,
2023,Penrith Open,Penrith,C1M,Final,3,Lachlan BASSETT,AUS,89.68,0,89.68,,,
2023,Penrith Open,Penrith,C1M,Final,4,Kaylen BASSETT,AUS,90.77,0,90.77,,,
2023,Penrith Open,Penrith,C1M,Final,5,Tristan CARTER,AUS,90.87,0,90.87,,,
2023,Penrith Open,Penrith,C1M,Final,6,Liam JEGOU,IRL,91.32,0,91.32,,,
2023,Penrith Open,Penrith,C1M,Final,7,Mark CROSBEE,AUS,93.29,0,93.29,,,
2023,Penrith Open,Penrith,C1M,Final,8,Steven LOWTHER,AUS,93.69,0,93.69,,,
2023,Penrith Open,Penrith,C1M,Final,9,Benjamin ROSS,AUS,98.53,0,98.53,,,
2023,Penrith Open,Penrith,C1M,Final,10,Daniel WATKINS,AUS,106.28,6,112.28,,,
2023,Penrith Open,Penrith,C1W,Final,1,Jessica FOX,AUS,93.48,2,95.48,,,
2023,Penrith Open,Penrith,C1W,Final,2,Evy LEIBFARTH,USA,97.39,0,97.39,,,
2023,Penrith Open,Penrith,C1W,Final,3,Noemie FOX,AUS,97.46,2,99.46,,,
2023,Penrith Open,Penrith,C1W,Final,4,Marjorie DELASSUS,FRA,98.96,2,100.96,,,
2023,Penrith Open,Penrith,C1W,Final,5,Kate ECKHARDT,AUS,98.58,4,102.58,,,
2023,Penrith Open,Penrith,C1W,Final,6,Ren MISHIMA,JPN,113.07,0,113.07,,,
2023,Penrith Open,Penrith,C1W,Final,7,Georgia RANKIN,AUS,118.89,2,120.89,,,
2023,Penrith Open,Penrith,C1W,Final,8,Sarah CROSBEE,AUS,138.08,4,142.08,,,
2023,Penrith Open,Penrith,C1W,Final,9,Haruka OKAZAKI,JPN,153.42,8,161.42,,,
2023,Penrith Open,Penrith,C1W,Final,10,Fanchon JANSSEN,FRA,113.47,50,163.47,,,
2023,Penrith Open,Penrith,K1M,Final,1,Lucien DELFOUR,AUS,79.73,0,79.73,,,
2023,Penrith Open,Penrith,K1M,Final,2,Timothy ANDERSON,AUS,81.8,0,81.8,,,
2023,Penrith Open,Penrith,K1M,Final,3,Mathieu BIAZIZZO,FRA,82.38,0,82.38,,,
2023,Penrith Open,Penrith,K1M,Final,4,Sebastian MONTALTO,AUS,83.31,0,83.31,,,
2023,Penrith Open,Penrith,K1M,Final,5,Finn BUTCHER,NZL,83.83,0,83.83,,,
2023,Penrith Open,Penrith,K1M,Final,6,Angus THOMPSON,AUS,82.59,2,84.59,,,
2023,Penrith Open,Penrith,K1M,Final,7,Mathis SOUDI,MAR,84.73,0,84.73,,,
2023,Penrith Open,Penrith,K1M,Final,8,Benjamin POPE,AUS,83.54,2,85.54,,,
2023,Penrith Open,Penrith,K1M,Final,9,Noel HENDRICK,IRL,84.26,2,86.26,,,
2023,Penrith Open,Penrith,K1M,Final,10,Yuuki TANAKA,JPN,85.13,6,91.13,,,
2023,Penrith Open,Penrith,K1W,Final,1,Jessica FOX,AUS,87.15,0,87.15,,,
2023,Penrith Open,Penrith,K1W,Final,2,Camille PRIGENT,FRA,91.46,0,91.46,,,
2023,Penrith Open,Penrith,K1W,Final,3,Noemie FOX,AUS,91.99,0,91.99,,,
2023,Penrith Open,Penrith,K1W,Final,4,Luuka JONES,NZL,91.11,2,93.11,,,
2023,Penrith Open,Penrith,K1W,Final,5,Evy LEIBFARTH,USA,94.69,2,96.69,,,
2023,Penrith Open,Penrith,K1W,Final,6,Madison CORCORAN,IRL,96.79,0,96.79,,,
2023,Penrith Open,Penrith,K1W,Final,7,Marjorie DELASSUS,FRA,94.88,2,96.88,,,
2023,Penrith Open,Penrith,K1W,Final,8,Aki YAZAWA,JPN,97.94,2,99.94,,,
2023,Penrith Open,Penrith,K1W,Final,9,Georgia O'CALLAGHAN,AUS,100.26,6,106.26,,,
2023,Penrith Open,Penrith,K1W,Final,10,Courtney WILLIAMS,NZL,98.09,54,152.09,,,
2023,Australian Open,Penrith,C1W,Heat 1,1,Noemie FOX,AUS,106.23,0,106.23,,,
2023,Australian Open,Penrith,C1W,Heat 1,2,Jessica FOX,AUS,102.92,4,106.92,,,
2023,Australian Open,Penrith,C1W,Heat 1,3,Evy LEIBFARTH,USA,107.17,2,109.17,,,
2023,Australian Open,Penrith,C1W,Heat 1,4,Kate ECKHARDT,AUS,113.28,0,113.28,,,
2023,Australian Open,Penrith,C1W,Heat 1,5,Ren MISHIMA,JPN,123.49,0,123.49,,,
2023,Australian Open,Penrith,C1W,Heat 1,6,Haruka OKAZAKI,JPN,124.86,2,126.86,,,
2023,Australian Open,Penrith,C1W,Heat 1,7,Marjorie DELASSUS,FRA,125.16,2,127.16,,,
2023,Australian Open,Penrith,C1W,Heat 1,8,Fanchon JANSSEN,FRA,130.08,4,134.08,,,
2023,Australian Open,Penrith,C1W,Heat 1,9,Georgia O'CALLAGHAN,AUS,142.46,8,150.46,,,
2023,Australian Open,Penrith,C1W,Heat 1,10,Sarah CROSBEE,AUS,144.76,10,154.76,,,
2023,Australian Open,Penrith,C1W,Heat 1,11,Claire CLEMENTS,AUS,159.57,0,159.57,,,
2023,Australian Open,Penrith,C1W,Heat 1,12,Codie DAVIDSON,AUS,165.24,6,171.24,,,
2023,Australian Open,Penrith,C1W,Heat 1,13,Georgia RANKIN,AUS,131.47,52,183.47,,,
2023,Australian Open,Penrith,C1W,Heat 1,14,Emily HOGBIN BOURNE,AUS,246.01,210,456.01,,,
2023,Australian Open,Penrith,C1M,Heat 1,1,Liam JEGOU,IRL,99.7,0,99.7,,,
2023,Australian Open,Penrith,C1M,Heat 1,2,Tristan CARTER,AUS,98,2,100,,,
2023,Australian Open,Penrith,C1M,Heat 1,3,Kaylen BASSETT,AUS,100.41,2,102.41,,,
2023,Australian Open,Penrith,C1M,Heat 1,4,Lachlan BASSETT,AUS,100.62,4,104.62,,,
2023,Australian Open,Penrith,C1M,Heat 1,5,Takuya HANEDA,JPN,102.9,2,104.9,,,
2023,Australian Open,Penrith,C1M,Heat 1,6,Shota SASAKI,JPN,105.1,0,105.1,,,
2023,Australian Open,Penrith,C1M,Heat 1,7,Daniel WATKINS,AUS,103.57,2,105.57,,,
2023,Australian Open,Penrith,C1M,Heat 1,8,Steven LOWTHER,AUS,101.83,4,105.83,,,
2023,Australian Open,Penrith,C1M,Heat 1,9,George PANKHURST,AUS,103.84,2,105.84,,,
2023,Australian Open,Penrith,C1M,Heat 1,10,Jake COCHRANE,IRL,100.26,6,106.26,,,
2023,Australian Open,Penrith,C1M,Heat 1,11,Mark CROSBEE,AUS,108.97,0,108.97,,,
2023,Australian Open,Penrith,C1M,Heat 1,12,Oliver PUCHNER,NZL,105.77,4,109.77,,,
2023,Australian Open,Penrith,C1M,Heat 1,13,Shota SAITO,JPN,109.92,0,109.92,,,
2023,Australian Open,Penrith,C1M,Heat 1,14,Archie NELSON,AUS,109.27,2,111.27,,,
2023,Australian Open,Penrith,C1M,Heat 1,15,Daniel SHAMIEH,AUS,106.31,6,112.31,,,
2023,Australian Open,Penrith,C1M,Heat 1,16,Will SMITH,GBR,111.42,2,113.42,,,
2023,Australian Open,Penrith,C1M,Heat 1,17,Keigo YAMAMOTO,JPN,108.78,6,114.78,,,
2023,Australian Open,Penrith,C1M,Heat 1,18,Brodie CRAWFORD,AUS,113.76,2,115.76,,,
2023,Australian Open,Penrith,C1M,Heat 1,19,Dominic CURTIN,AUS,110.41,6,116.41,,,
2023,Australian Open,Penrith,C1M,Heat 1,20,Declan ELLIS,AUS,113.87,4,117.87,,,
2023,Australian Open,Penrith,C1M,Heat 1,21,Benjamin ROSS,AUS,117.86,2,119.86,,,
2023,Australian Open,Penrith,C1M,Heat 1,22,Hunter FLORISSON,AUS,118.24,4,122.24,,,
2023,Australian Open,Penrith,C1M,Heat 1,23,Tren LONG,USA,118.47,6,124.47,,,
2023,Australian Open,Penrith,C1M,Heat 1,24,Myles FORD,AUS,118.88,8,126.88,,,
2023,Australian Open,Penrith,C1M,Heat 1,25,Warwick DRAPER,AUS,130.14,12,142.14,,,
2023,Australian Open,Penrith,C1M,Heat 1,26,Richard MERJAN,LBN,137.34,8,145.34,,,
2023,Australian Open,Penrith,C1M,Heat 1,27,Ewan MACKIE,AUS,118.43,58,176.43,,,
2023,Australian Open,Penrith,C1M,Heat 1,28,Hamish DALZIEL,AUS,139.87,60,199.87,,,
2023,Australian Open,Penrith,C1M,Heat 2,1,Benjamin ROSS,AUS,106.54,0,106.54,,,
2023,Australian Open,Penrith,C1M,Heat 2,2,Tren LONG,USA,114.51,2,116.51,,,
2023,Australian Open,Penrith,C1M,Heat 2,3,Ewan MACKIE,AUS,117.01,6,123.01,,,
2023,Australian Open,Penrith,C1M,Heat 2,4,Hamish DALZIEL,AUS,115.13,10,125.13,,,
2023,Australian Open,Penrith,C1M,Heat 2,5,Hunter FLORISSON,AUS,133.19,6,139.19,,,
2023,Australian Open,Penrith,C1M,Heat 2,6,Richard MERJAN,LBN,137.81,12,149.81,,,
2023,Australian Open,Penrith,C1M,Heat 2,7,Myles FORD,AUS,153.04,10,163.04,,,
2023,Australian Open,Penrith,C1M,Heat 2,8,Warwick DRAPER,AUS,110.33,56,166.33,,,
2023,Australian Open,Penrith,K1W,Heat 1,1,Jessica FOX,AUS,95.75,0,95.75,,,
2023,Australian Open,Penrith,K1W,Heat 1,2,Luuka JONES,NZL,98.99,0,98.99,,,
2023,Australian Open,Penrith,K1W,Heat 1,3,Noemie FOX,AUS,97.39,2,99.39,,,
2023,Australian Open,Penrith,K1W,Heat 1,4,Camille PRIGENT,FRA,100.44,0,100.44,,,
2023,Australian Open,Penrith,K1W,Heat 1,5,Kate ECKHARDT,AUS,102.96,0,102.96,,,
2023,Australian Open,Penrith,K1W,Heat 1,6,Evy LEIBFARTH,USA,101,2,103,,,
2023,Australian Open,Penrith,K1W,Heat 1,7,Marjorie DELASSUS,FRA,101.61,2,103.61,,,
2023,Australian Open,Penrith,K1W,Heat 1,8,Aki YAZAWA,JPN,101.26,4,105.26,,,
2023,Australian Open,Penrith,K1W,Heat 1,9,Georgina COLLIN,AUS,107.15,2,109.15,,,
2023,Australian Open,Penrith,K1W,Heat 1,10,Madison CORCORAN,IRL,108.04,2,110.04,,,
2023,Australian Open,Penrith,K1W,Heat 1,11,Courtney WILLIAMS,NZL,109.84,6,115.84,,,
2023,Australian Open,Penrith,K1W,Heat 1,12,Momoka NAGASU,JPN,114.55,2,116.55,,,
2023,Australian Open,Penrith,K1W,Heat 1,13,Georgia O'CALLAGHAN,AUS,110.88,6,116.88,,,
2023,Australian Open,Penrith,K1W,Heat 1,14,Naho FUJII,JPN,116.11,2,118.11,,,
2023,Australian Open,Penrith,K1W,Heat 1,15,Kurumi ITO,JPN,115.6,4,119.6,,,
2023,Australian Open,Penrith,K1W,Heat 1,16,Mine ONOZAWA,JPN,119.76,4,123.76,,,
2023,Australian Open,Penrith,K1W,Heat 1,17,Georgia RANKIN,AUS,122.45,2,124.45,,,
2023,Australian Open,Penrith,K1W,Heat 1,18,Kurumi TOMISAWA,JPN,121.32,4,125.32,,,
2023,Australian Open,Penrith,K1W,Heat 1,19,Alicia BERRYMAN,AUS,125.81,4,129.81,,,
2023,Australian Open,Penrith,K1W,Heat 1,20,Teruka MIYAKODA,JPN,129.85,0,129.85,,,
2023,Australian Open,Penrith,K1W,Heat 1,21,Sara Timea SEPRENYI,HUN,126.21,6,132.21,,,
2023,Australian Open,Penrith,K1W,Heat 1,22,Claire CLEMENTS,AUS,129.33,6,135.33,,,
2023,Australian Open,Penrith,K1W,Heat 1,23,Satsuki YOSHIKAWA,JPN,131.11,6,137.11,,,
2023,Australian Open,Penrith,K1W,Heat 1,24,Sarah CROSBEE,AUS,141.18,2,143.18,,,
2023,Australian Open,Penrith,K1W,Heat 1,25,Ada MACKIE,AUS,157.45,6,163.45,,,
2023,Australian Open,Penrith,K1W,Heat 1,26,Abby COLLINS,AUS,123.61,54,177.61,,,
2023,Australian Open,Penrith,K1W,Heat 1,27,Gabrielle LOLOHEA,TGA,171.04,8,179.04,,,
2023,Australian Open,Penrith,K1W,Heat 1,28,Codie DAVIDSON,AUS,128.03,52,180.03,,,
2023,Australian Open,Penrith,K1W,Heat 1,29,Emily HOGBIN BOURNE,AUS,172.38,118,290.38,,,
2023,Australian Open,Penrith,K1W,Heat 1,30,Chantal BRONKHORST,RSA,231.15,114,345.15,,,
2023,Australian Open,Penrith,K1W,Heat 2,1,Sara Timea SEPRENYI,HUN,122.13,0,122.13,,,
