Year,Location,Competition,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Raw Time,Total Penalties,Total Time,Total Time Behind,Total Time % Behind Winner,Raw Time Behind Winner,Raw % Behind Winner,Overachieved or Underachieved,UID,Athlete_ID,Overall Rank
2006,Tacen,Junior World Championships,Heat 2,K1M,13,71,Omar Raiba,RAIBA,OMAR,ITA,88.66,2,90.66,3.91,104.51%,1.91,102.20%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Omar Raiba,11
2006,Tacen,Junior World Championships,Heat 2,K1M,14,78,Lukas Kalkbrenner,KALKBRENNER,LUKAS,GER,88.95,2,90.95,4.2,104.84%,2.2,102.54%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Lukas Kalkbrenner,9
2006,Tacen,Junior World Championships,Heat 2,K1M,15,54,Jure Poberaj,POBERAJ,JURE,USA,88.98,2,90.98,4.23,104.88%,2.23,102.57%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Jure Poberaj,5
2006,Tacen,Junior World Championships,Heat 2,K1M,16,69,Jakub Chojnowski,CHOJNOWSKI,JAKUB,POL,91.08,0,91.08,4.33,104.99%,4.33,104.99%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Jakub Chojnowski,28
2006,Tacen,Junior World Championships,Heat 2,K1M,17,74,Martins Locmelis,LOCMELIS,MARTINS,LAT,91.34,0,91.34,4.59,105.29%,4.59,105.29%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Martins Locmelis,19
2006,Tacen,Junior World Championships,Heat 2,K1M,18,86,Lucien Delefour,DELEFOUR,LUCIEN,FRA,91.38,0,91.38,4.63,105.34%,4.63,105.34%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Lucien Delefour,6
2006,Tacen,Junior World Championships,Heat 2,K1M,19,83,Tomas Ontko,ONTKO,TOMAS,SVK,91.55,0,91.55,4.8,105.53%,4.8,105.53%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Tomas Ontko,17
2006,Tacen,Junior World Championships,Heat 2,K1M,20,62,Hannes Aigner,AIGNER,HANNES,GER,91.65,0,91.65,4.9,105.65%,4.9,105.65%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Hannes Aigner,2
2006,Tacen,Junior World Championships,Heat 2,K1M,21,64,Renoit Guillaune,GUILLAUNE,RENOIT,FRA,89.72,2,91.72,4.97,105.73%,2.97,103.42%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Renoit Guillaune,10
2006,Tacen,Junior World Championships,Heat 2,K1M,22,22,Guillaume Bandelier,BANDELIER,GUILLAUME,SUI,92.16,0,92.16,5.41,106.24%,5.41,106.24%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Guillaume Bandelier,32
2006,Tacen,Junior World Championships,Heat 2,K1M,23,67,Bas Wesselink,WESSELINK,BAS,NED,92.27,0,92.27,5.52,106.36%,5.52,106.36%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Bas Wesselink,29
2006,Tacen,Junior World Championships,Heat 2,K1M,24,59,Paul Manning Hunter,MANNING HUNTER,PAUL,CAN,92.5,0,92.5,5.75,106.63%,5.75,106.63%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Paul Manning Hunter,40
2006,Tacen,Junior World Championships,Heat 2,K1M,25,26,Pavel Eygel,EYGEL,PAVEL,RUS,89.09,4,93.09,6.34,107.31%,2.34,102.70%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Pavel Eygel,8
2006,Tacen,Junior World Championships,Heat 2,K1M,26,52,Jakob Grabner,GRABNER,JAKOB,AUT,93.49,0,93.49,6.74,107.77%,6.74,107.77%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Jakob Grabner,38
2006,Tacen,Junior World Championships,Heat 2,K1M,27,81,Philip Mingerulli,MINGERULLI,PHILIP,AUS,93.6,0,93.6,6.85,107.90%,6.85,107.90%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Philip Mingerulli,30
2006,Tacen,Junior World Championships,Heat 2,K1M,28,85,Vit Prindis,PRINDIS,VIT,CZE,87.75,6,93.75,7,108.07%,1,101.15%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Vit Prindis,7
2006,Tacen,Junior World Championships,Heat 2,K1M,29,63,Adrien Chabbey,CHABBEY,ADRIEN,SUI,93.87,0,93.87,7.12,108.21%,7.12,108.21%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Adrien Chabbey,25
2006,Tacen,Junior World Championships,Heat 2,K1M,30,76,Jan Jancek,JANCEK,JAN,SVK,90.2,4,94.2,7.45,108.59%,3.45,103.98%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Jan Jancek,12
2006,Tacen,Junior World Championships,Heat 2,K1M,31,66,Lukasz Polaczyk,POLACZYK,LUKASZ,POL,92.28,2,94.28,7.53,108.68%,5.53,106.37%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Lukasz Polaczyk,31
2006,Tacen,Junior World Championships,Heat 2,K1M,32,58,Saeki Hashimoto,HASHIMOTO,SAEKI,JPN,94.29,0,94.29,7.54,108.69%,7.54,108.69%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Saeki Hashimoto,37
2006,Tacen,Junior World Championships,Heat 2,K1M,33,34,Josep Salsas Chinchilla,SALSAS CHINCHILLA,JOSEP,ESP,92.56,2,94.56,7.81,109.00%,5.81,106.70%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Josep Salsas Chinchilla,23
2006,Tacen,Junior World Championships,Heat 2,K1M,34,70,Matic Lesjak,LESJAK,MATIC,SLO,92.58,2,94.58,7.83,109.03%,5.83,106.72%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Matic Lesjak,33
2006,Tacen,Junior World Championships,Heat 2,K1M,35,72,Anton Lippek,LIPPEK,ANTON,GBR,92.92,2,94.92,8.17,109.42%,6.17,107.11%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Anton Lippek,35
2006,Tacen,Junior World Championships,Heat 2,K1M,36,50,Gregor Brovinsky,BROVINSKY,GREGOR,SLO,93.19,2,95.19,8.44,109.73%,6.44,107.42%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Gregor Brovinsky,26
2006,Tacen,Junior World Championships,Heat 2,K1M,37,41,Marko Mrkoci,MRKOCI,MARKO,CRO,93.31,2,95.31,8.56,109.87%,6.56,107.56%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Marko Mrkoci,34
2006,Tacen,Junior World Championships,Heat 2,K1M,38,33,Patrik Spathon,SPATHON,PATRIK,SWE,95.38,0,95.38,8.63,109.95%,8.63,109.95%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Patrik Spathon,43
2006,Tacen,Junior World Championships,Heat 2,K1M,39,53,Babacar Daoust Cisse,DAOUST CISSE,BABACAR,CAN,95.46,0,95.46,8.71,110.04%,8.71,110.04%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Babacar Daoust Cisse,44
2006,Tacen,Junior World Championships,Heat 2,K1M,40,47,Daniel Boxwell,BOXWELL,DANIEL,IRL,91.75,4,95.75,9,110.37%,5,105.76%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Daniel Boxwell,39
2006,Tacen,Junior World Championships,Heat 2,K1M,41,6,Ricardo Martins Taques,MARTINS TAQUES,RICARDO,BRA,95.76,0,95.76,9.01,110.39%,9.01,110.39%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Ricardo Martins Taques,46
2006,Tacen,Junior World Championships,Heat 2,K1M,42,32,Philip Gibbins,GIBBINS,PHILIP,AUS,94.51,2,96.51,9.76,111.25%,7.76,108.95%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Philip Gibbins,21
2006,Tacen,Junior World Championships,Heat 2,K1M,43,36,Miroslav Pavloviβ,PAVLOVIΒ,MIROSLAV,SCG,94.72,2,96.72,9.97,111.49%,7.97,109.19%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Miroslav Pavloviβ,47
2006,Tacen,Junior World Championships,Heat 2,K1M,44,45,Dalibor Bozinov,BOZINOV,DALIBOR,MKD,95.02,2,97.02,10.27,111.84%,8.27,109.53%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Dalibor Bozinov,36
2006,Tacen,Junior World Championships,Heat 2,K1M,45,61,Tomaš Maslanak,MASLANAK,TOMAŠ,CZE,93.06,4,97.06,10.31,111.88%,6.31,107.27%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Tomaš Maslanak,18
2006,Tacen,Junior World Championships,Heat 2,K1M,46,68,Christopher Atkinson,ATKINSON,CHRISTOPHER,NZL,97.41,0,97.41,10.66,112.29%,10.66,112.29%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Christopher Atkinson,48
2006,Tacen,Junior World Championships,Heat 2,K1M,47,57,Jonathan Akinyemi,AKINYEMI,JONATHAN,GBR,95.45,2,97.45,10.7,112.33%,8.7,110.03%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Jonathan Akinyemi,50
2006,Tacen,Junior World Championships,Heat 2,K1M,48,56,Taku Yoshida,YOSHIDA,TAKU,JPN,95.5,2,97.5,10.75,112.39%,8.75,110.09%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Taku Yoshida,45
2006,Tacen,Junior World Championships,Heat 2,K1M,49,79,Eric Gurden,GURDEN,ERIC,NZL,98.23,0,98.23,11.48,113.23%,11.48,113.23%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Eric Gurden,52
2006,Tacen,Junior World Championships,Heat 2,K1M,50,55,Ben Hayward,HAYWARD,BEN,CAN,94.29,4,98.29,11.54,113.30%,7.54,108.69%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Ben Hayward,53
2006,Tacen,Junior World Championships,Heat 2,K1M,51,29,Robin Wyss,WYSS,ROBIN,SUI,94.45,4,98.45,11.7,113.49%,7.7,108.88%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Robin Wyss,54
2006,Tacen,Junior World Championships,Heat 2,K1M,52,49,Manuele Costa,COSTA,MANUELE,ITA,94.63,4,98.63,11.88,113.69%,7.88,109.08%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Manuele Costa,55
2006,Tacen,Junior World Championships,Heat 2,K1M,53,38,Thomas Murray,MURRAY,THOMAS,NZL,96.84,2,98.84,12.09,113.94%,10.09,111.63%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Thomas Murray,56
2006,Tacen,Junior World Championships,Heat 2,K1M,54,44,Fredrik Wahlen,WAHLEN,FREDRIK,SWE,99.08,0,99.08,12.33,114.21%,12.33,114.21%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Fredrik Wahlen,57
2006,Tacen,Junior World Championships,Heat 2,K1M,55,10,Amir Aganoviβ,AGANOVIΒ,AMIR,CRO,99.17,0,99.17,12.42,114.32%,12.42,114.32%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Amir Aganoviβ,58
2006,Tacen,Junior World Championships,Heat 2,K1M,56,35,Toby Jones,JONES,TOBY,GBR,93.63,6,99.63,12.88,114.85%,6.88,107.93%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Toby Jones,49
2006,Tacen,Junior World Championships,Heat 2,K1M,57,23,Alber Canedo Fernandez,CANEDO FERNANDEZ,ALBER,ESP,96.26,4,100.26,13.51,115.57%,9.51,110.96%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Alber Canedo Fernandez,59
2006,Tacen,Junior World Championships,Heat 2,K1M,58,3,Vendemiatti Ivan,IVAN,VENDEMIATTI,BRA,96.56,4,100.56,13.81,115.92%,9.81,111.31%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Vendemiatti Ivan,51
2006,Tacen,Junior World Championships,Heat 2,K1M,59,27,Isak Ohrstrom,OHRSTROM,ISAK,SWE,99.21,2,101.21,14.46,116.67%,12.46,114.36%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Isak Ohrstrom,60
2006,Tacen,Junior World Championships,Heat 2,K1M,60,48,Mike Roelofs,ROELOFS,MIKE,NED,101.9,0,101.9,15.15,117.46%,15.15,117.46%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Mike Roelofs,63
2006,Tacen,Junior World Championships,Heat 2,K1M,61,46,Vadym Tkachenko,TKACHENKO,VADYM,UKR,103.13,0,103.13,16.38,118.88%,16.38,118.88%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Vadym Tkachenko,67
2006,Tacen,Junior World Championships,Heat 2,K1M,62,4,Michael Watson,WATSON,MICHAEL,RSA,102.62,2,104.62,17.87,120.60%,15.87,118.29%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Michael Watson,69
2006,Tacen,Junior World Championships,Heat 2,K1M,63,7,Marios Kaltsis,KALTSIS,MARIOS,GRE,97.1,8,105.1,18.35,121.15%,10.35,111.93%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Marios Kaltsis,71
2006,Tacen,Junior World Championships,Heat 2,K1M,64,25,Xenofon Xeimonas,XEIMONAS,XENOFON,GRE,99.24,6,105.24,18.49,121.31%,12.49,114.40%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Xenofon Xeimonas,72
2006,Tacen,Junior World Championships,Heat 2,K1M,65,37,Filip Karamanko,KARAMANKO,FILIP,CRO,99.26,6,105.26,18.51,121.34%,12.51,114.42%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Filip Karamanko,65
2006,Tacen,Junior World Championships,Heat 2,K1M,66,14,Predrag Pavloviβ,PAVLOVIΒ,PREDRAG,SCG,102.42,4,106.42,19.67,122.67%,15.67,118.06%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Predrag Pavloviβ,62
2006,Tacen,Junior World Championships,Heat 2,K1M,67,43,Kristijan Kalinov,KALINOV,KRISTIJAN,MKD,103.32,4,107.32,20.57,123.71%,16.57,119.10%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Kristijan Kalinov,70
2006,Tacen,Junior World Championships,Heat 2,K1M,68,17,Martynas Masys,MASYS,MARTYNAS,LTU,102.28,6,108.28,21.53,124.82%,15.53,117.90%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Martynas Masys,73
2006,Tacen,Junior World Championships,Heat 2,K1M,69,28,Nicolas Germay,GERMAY,NICOLAS,BEL,104.8,4,108.8,22.05,125.42%,18.05,120.81%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Nicolas Germay,66
2006,Tacen,Junior World Championships,Heat 2,K1M,70,31,Dominik Scherwitzl,SCHERWITZL,DOMINIK,AUT,104.95,4,108.95,22.2,125.59%,18.2,120.98%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Dominik Scherwitzl,68
2006,Tacen,Junior World Championships,Heat 2,K1M,71,39,Dominik Veigl,VEIGL,DOMINIK,AUT,110.59,0,110.59,23.84,127.48%,23.84,127.48%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Dominik Veigl,74
2006,Tacen,Junior World Championships,Heat 2,K1M,72,16,Uldis Laidins,LAIDINS,ULDIS,LAT,109.51,2,111.51,24.76,128.54%,22.76,126.24%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Uldis Laidins,76
2006,Tacen,Junior World Championships,Heat 2,K1M,73,19,Ianis Fourneau,FOURNEAU,IANIS,BEL,111.43,2,113.43,26.68,130.76%,24.68,128.45%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Ianis Fourneau,75
2006,Tacen,Junior World Championships,Heat 2,K1M,74,5,Sarganoviβ Adis,ADIS,SARGANOVIΒ,BIH,116.79,4,120.79,34.04,139.24%,30.04,134.63%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Sarganoviβ Adis,79
2006,Tacen,Junior World Championships,Heat 2,K1M,75,9,Veselin Nasufoviβ,NASUFOVIΒ,VESELIN,SCG,119.07,4,123.07,36.32,141.87%,32.32,137.26%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Veselin Nasufoviβ,80
2006,Tacen,Junior World Championships,Heat 2,K1M,76,2,Saša Babiχ,BABIΧ,SAŠA,BIH,121.88,4,125.88,39.13,145.11%,35.13,140.50%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Saša Babiχ,81
2006,Tacen,Junior World Championships,Heat 2,K1M,77,21,Vytenis Licus,LICUS,VYTENIS,LTU,113.9,12,125.9,39.15,145.13%,27.15,131.30%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Vytenis Licus,78
2006,Tacen,Junior World Championships,Heat 2,K1M,78,13,Usas Laurynas,LAURYNAS,USAS,LTU,122.16,4,126.16,39.41,145.43%,35.41,140.82%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Usas Laurynas,82
2006,Tacen,Junior World Championships,Heat 2,K1M,79,11,Pavel Kuzmin,KUZMIN,PAVEL,KAZ,124.52,6,130.52,43.77,150.46%,37.77,143.54%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Pavel Kuzmin,77
2006,Tacen,Junior World Championships,Heat 2,K1M,80,8,Jain Rennie,RENNIE,JAIN,RSA,129.82,8,137.82,51.07,158.87%,43.07,149.65%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Jain Rennie,83
2006,Tacen,Junior World Championships,Heat 2,K1M,81,18,Ben Jones,JONES,BEN,AUS,98.8,56,154.8,68.05,178.44%,12.05,113.89%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Ben Jones,64
2006,Tacen,Junior World Championships,Heat 2,K1M,82,20,Darko Saviχ,SAVIΧ,DARKO,BIH,154.46,6,160.46,73.71,184.97%,67.71,178.05%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Darko Saviχ,85
2006,Tacen,Junior World Championships,Heat 2,K1M,83,40,Ajrula Jakupi,JAKUPI,AJRULA,MKD,123.03,52,175.03,88.28,201.76%,36.28,141.82%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Ajrula Jakupi,86
2006,Tacen,Junior World Championships,Heat 2,K1M,84,15,Ivan Novikov,NOVIKOV,IVAN,KAZ,120.16,58,178.16,91.41,205.37%,33.41,138.51%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Ivan Novikov,84
2006,Tacen,Junior World Championships,Heat 2,K1M,85,51,Kostoulas Karakatsanis,KOSTOULAS KARAKATSANIS,,GRE,95.8,108,203.8,117.05,234.93%,9.05,110.43%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Kostoulas Karakatsanis,61
2006,Tacen,Junior World Championships,Heat 2,K1M,86,12,Akma Abdulah Maohamad,ABDULAH MAOHAMAD,AKMA,MAS,122.46,300,422.46,335.71,486.99%,35.71,141.16%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Akma Abdulah Maohamad,87
2006,Tacen,Junior World Championships,Heat 2,K1M,87,1,Amine Ben Chelbi,BEN CHELBI,AMINE,TUN,72.52,650,722.52,635.77,832.88%,-14.23,83.60%,Under Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Amine Ben Chelbi,88
2006,Tacen,Junior World Championships,Semi-Final,K1M,1,77,Mateusz Polaczyk,POLACZYK,MATEUSZ,POL,92.66,0,92.66,0,100.00%,0,100.00%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Mateusz Polaczyk,4
2006,Tacen,Junior World Championships,Semi-Final,K1M,2,85,Vit Prindis,PRINDIS,VIT,CZE,94.53,0,94.53,1.87,102.02%,1.87,102.02%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Vit Prindis,7
2006,Tacen,Junior World Championships,Semi-Final,K1M,3,78,Lukas Kalkbrenner,KALKBRENNER,LUKAS,GER,94.6,0,94.6,1.94,102.09%,1.94,102.09%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Lukas Kalkbrenner,9
2006,Tacen,Junior World Championships,Semi-Final,K1M,4,62,Hannes Aigner,AIGNER,HANNES,GER,95.26,0,95.26,2.6,102.81%,2.6,102.81%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Hannes Aigner,2
2006,Tacen,Junior World Championships,Semi-Final,K1M,5,64,Renoit Guillaune,GUILLAUNE,RENOIT,FRA,93.64,2,95.64,2.98,103.22%,0.98,101.06%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Renoit Guillaune,10
2006,Tacen,Junior World Championships,Semi-Final,K1M,6,88,Sebastian Schubert,SCHUBERT,SEBASTIAN,GER,93.67,2,95.67,3.01,103.25%,1.01,101.09%,Over Achieved,2006 Tacen Junior World Championships K1M,2006 Tacen Junior World Championships K1M Sebastian Schubert,1
